01001;Population;Pop Hommes 30-44 ans en 2008;2008;97.5339087546239
01002;Population;Pop Hommes 30-44 ans en 2008;2008;28.4141414141414
01004;Population;Pop Hommes 30-44 ans en 2008;2008;1306.49634982279
01005;Population;Pop Hommes 30-44 ans en 2008;2008;163.875618811882
01006;Population;Pop Hommes 30-44 ans en 2008;2008;13.325
01007;Population;Pop Hommes 30-44 ans en 2008;2008;248.536082474227
01008;Population;Pop Hommes 30-44 ans en 2008;2008;80
01009;Population;Pop Hommes 30-44 ans en 2008;2008;35
01010;Population;Pop Hommes 30-44 ans en 2008;2008;112.971799515529
01011;Population;Pop Hommes 30-44 ans en 2008;2008;38.6846846846848
01012;Population;Pop Hommes 30-44 ans en 2008;2008;27.9020979020979
01013;Population;Pop Hommes 30-44 ans en 2008;2008;20.759493670886
01014;Population;Pop Hommes 30-44 ans en 2008;2008;371.049841854003
01015;Population;Pop Hommes 30-44 ans en 2008;2008;52
01016;Population;Pop Hommes 30-44 ans en 2008;2008;35.9699248120301
01017;Population;Pop Hommes 30-44 ans en 2008;2008;37.7311320754717
01019;Population;Pop Hommes 30-44 ans en 2008;2008;0
01021;Population;Pop Hommes 30-44 ans en 2008;2008;153
01022;Population;Pop Hommes 30-44 ans en 2008;2008;118.372724579027
01023;Population;Pop Hommes 30-44 ans en 2008;2008;7.57534246575337
01024;Population;Pop Hommes 30-44 ans en 2008;2008;323.551042725447
01025;Population;Pop Hommes 30-44 ans en 2008;2008;447.642481082968
01026;Population;Pop Hommes 30-44 ans en 2008;2008;55.1450651188102
01027;Population;Pop Hommes 30-44 ans en 2008;2008;258
01028;Population;Pop Hommes 30-44 ans en 2008;2008;59.2919580419586
01029;Population;Pop Hommes 30-44 ans en 2008;2008;70.0068056395145
01030;Population;Pop Hommes 30-44 ans en 2008;2008;84.1468737612529
01031;Population;Pop Hommes 30-44 ans en 2008;2008;356.165729004844
01032;Population;Pop Hommes 30-44 ans en 2008;2008;361
01033;Population;Pop Hommes 30-44 ans en 2008;2008;1821.42389548473
01034;Population;Pop Hommes 30-44 ans en 2008;2008;865.116675553507
01035;Population;Pop Hommes 30-44 ans en 2008;2008;38.0623052959501
01036;Population;Pop Hommes 30-44 ans en 2008;2008;116.15389601716
01037;Population;Pop Hommes 30-44 ans en 2008;2008;34.4452308708247
01038;Population;Pop Hommes 30-44 ans en 2008;2008;89.3725490196079
01040;Population;Pop Hommes 30-44 ans en 2008;2008;47.0831460674158
01041;Population;Pop Hommes 30-44 ans en 2008;2008;88
01042;Population;Pop Hommes 30-44 ans en 2008;2008;27.6864406779661
01043;Population;Pop Hommes 30-44 ans en 2008;2008;425.477007549759
01044;Population;Pop Hommes 30-44 ans en 2008;2008;47
01045;Population;Pop Hommes 30-44 ans en 2008;2008;35
01046;Population;Pop Hommes 30-44 ans en 2008;2008;89.0352941176468
01047;Population;Pop Hommes 30-44 ans en 2008;2008;111.192410345808
01049;Population;Pop Hommes 30-44 ans en 2008;2008;290.96421447847
01050;Population;Pop Hommes 30-44 ans en 2008;2008;29.8958333333333
01051;Population;Pop Hommes 30-44 ans en 2008;2008;12.74
01052;Population;Pop Hommes 30-44 ans en 2008;2008;28.9046052631579
01053;Population;Pop Hommes 30-44 ans en 2008;2008;3610.17081773431
01054;Population;Pop Hommes 30-44 ans en 2008;2008;148
01056;Population;Pop Hommes 30-44 ans en 2008;2008;41.5922330097087
01057;Population;Pop Hommes 30-44 ans en 2008;2008;65.5217112949047
01058;Population;Pop Hommes 30-44 ans en 2008;2008;74.4470797082387
01060;Population;Pop Hommes 30-44 ans en 2008;2008;53.8107074569789
01061;Population;Pop Hommes 30-44 ans en 2008;2008;120.90932642487
01062;Population;Pop Hommes 30-44 ans en 2008;2008;74
01063;Population;Pop Hommes 30-44 ans en 2008;2008;51.491193737769
01064;Population;Pop Hommes 30-44 ans en 2008;2008;116.945128779395
01065;Population;Pop Hommes 30-44 ans en 2008;2008;156.646874999998
01066;Population;Pop Hommes 30-44 ans en 2008;2008;5.82857142857143
01067;Population;Pop Hommes 30-44 ans en 2008;2008;29.6591513786563
01068;Population;Pop Hommes 30-44 ans en 2008;2008;92.562024599741
01069;Population;Pop Hommes 30-44 ans en 2008;2008;179
01071;Population;Pop Hommes 30-44 ans en 2008;2008;459.616691986279
01072;Population;Pop Hommes 30-44 ans en 2008;2008;247
01073;Population;Pop Hommes 30-44 ans en 2008;2008;86
01074;Population;Pop Hommes 30-44 ans en 2008;2008;275.534676147844
01075;Population;Pop Hommes 30-44 ans en 2008;2008;146.224892703864
01076;Population;Pop Hommes 30-44 ans en 2008;2008;11
01077;Population;Pop Hommes 30-44 ans en 2008;2008;21.6507936507937
01078;Population;Pop Hommes 30-44 ans en 2008;2008;117.368175784437
01079;Population;Pop Hommes 30-44 ans en 2008;2008;61.8189632791137
01080;Population;Pop Hommes 30-44 ans en 2008;2008;76.1822033898304
01081;Population;Pop Hommes 30-44 ans en 2008;2008;81.1291667739378
01082;Population;Pop Hommes 30-44 ans en 2008;2008;54.8793083359561
01083;Population;Pop Hommes 30-44 ans en 2008;2008;127.058823529411
01084;Population;Pop Hommes 30-44 ans en 2008;2008;89.3333204457296
01085;Population;Pop Hommes 30-44 ans en 2008;2008;32.467391304348
01087;Population;Pop Hommes 30-44 ans en 2008;2008;42.7191780821917
01088;Population;Pop Hommes 30-44 ans en 2008;2008;127
01089;Population;Pop Hommes 30-44 ans en 2008;2008;216.484071946307
01090;Population;Pop Hommes 30-44 ans en 2008;2008;31.9053254437869
01092;Population;Pop Hommes 30-44 ans en 2008;2008;169.336552869365
01093;Population;Pop Hommes 30-44 ans en 2008;2008;458.508182861258
01094;Population;Pop Hommes 30-44 ans en 2008;2008;66
01095;Population;Pop Hommes 30-44 ans en 2008;2008;102.250374721244
01096;Population;Pop Hommes 30-44 ans en 2008;2008;101
01098;Population;Pop Hommes 30-44 ans en 2008;2008;91.3809523809524
01099;Population;Pop Hommes 30-44 ans en 2008;2008;172.667590242412
01100;Population;Pop Hommes 30-44 ans en 2008;2008;11.5384615384616
01101;Population;Pop Hommes 30-44 ans en 2008;2008;19.3333333333333
01102;Population;Pop Hommes 30-44 ans en 2008;2008;113
01103;Population;Pop Hommes 30-44 ans en 2008;2008;171.227608874281
01104;Population;Pop Hommes 30-44 ans en 2008;2008;55.5513784461152
01105;Population;Pop Hommes 30-44 ans en 2008;2008;125.999358737081
01106;Population;Pop Hommes 30-44 ans en 2008;2008;17.0299401197605
01107;Population;Pop Hommes 30-44 ans en 2008;2008;20.3777777777778
01108;Population;Pop Hommes 30-44 ans en 2008;2008;98.2758354039528
01109;Population;Pop Hommes 30-44 ans en 2008;2008;257.259198242723
01110;Population;Pop Hommes 30-44 ans en 2008;2008;13.2280701754386
01111;Population;Pop Hommes 30-44 ans en 2008;2008;14
01112;Population;Pop Hommes 30-44 ans en 2008;2008;48.0198019801979
01113;Population;Pop Hommes 30-44 ans en 2008;2008;71.2391017173052
01114;Population;Pop Hommes 30-44 ans en 2008;2008;49.7692072391241
01115;Population;Pop Hommes 30-44 ans en 2008;2008;150.226145038169
01116;Population;Pop Hommes 30-44 ans en 2008;2008;44.8716981132075
01117;Population;Pop Hommes 30-44 ans en 2008;2008;12.0859375
01118;Population;Pop Hommes 30-44 ans en 2008;2008;127.614560475166
01121;Population;Pop Hommes 30-44 ans en 2008;2008;17
01123;Population;Pop Hommes 30-44 ans en 2008;2008;138.515361744301
01124;Population;Pop Hommes 30-44 ans en 2008;2008;56.0128
01125;Population;Pop Hommes 30-44 ans en 2008;2008;71.6494845360825
01127;Population;Pop Hommes 30-44 ans en 2008;2008;63
01128;Population;Pop Hommes 30-44 ans en 2008;2008;17.9285714285714
01129;Population;Pop Hommes 30-44 ans en 2008;2008;17.2527881040891
01130;Population;Pop Hommes 30-44 ans en 2008;2008;219.450045829514
01133;Population;Pop Hommes 30-44 ans en 2008;2008;32.8181818181818
01134;Population;Pop Hommes 30-44 ans en 2008;2008;192.232483541306
01135;Population;Pop Hommes 30-44 ans en 2008;2008;219
01136;Population;Pop Hommes 30-44 ans en 2008;2008;84.6129032258063
01138;Population;Pop Hommes 30-44 ans en 2008;2008;292.272166243412
01139;Population;Pop Hommes 30-44 ans en 2008;2008;37.1914893617022
01140;Population;Pop Hommes 30-44 ans en 2008;2008;79.8665941517991
01141;Population;Pop Hommes 30-44 ans en 2008;2008;45.3962264150942
01142;Population;Pop Hommes 30-44 ans en 2008;2008;453.032988092464
01143;Population;Pop Hommes 30-44 ans en 2008;2008;881.296102375856
01145;Population;Pop Hommes 30-44 ans en 2008;2008;131
01146;Population;Pop Hommes 30-44 ans en 2008;2008;40.0565552699228
01147;Population;Pop Hommes 30-44 ans en 2008;2008;48.717948717949
01148;Population;Pop Hommes 30-44 ans en 2008;2008;225.498200198434
01149;Population;Pop Hommes 30-44 ans en 2008;2008;97.0893970893972
01150;Population;Pop Hommes 30-44 ans en 2008;2008;20.6048780487805
01151;Population;Pop Hommes 30-44 ans en 2008;2008;130.190632911864
01152;Population;Pop Hommes 30-44 ans en 2008;2008;101.973684210526
01153;Population;Pop Hommes 30-44 ans en 2008;2008;192
01155;Population;Pop Hommes 30-44 ans en 2008;2008;13.9285714285714
01156;Population;Pop Hommes 30-44 ans en 2008;2008;69
01157;Population;Pop Hommes 30-44 ans en 2008;2008;218.027231684231
01158;Population;Pop Hommes 30-44 ans en 2008;2008;108.196721311475
01159;Population;Pop Hommes 30-44 ans en 2008;2008;299.129819962479
01160;Population;Pop Hommes 30-44 ans en 2008;2008;918
01162;Population;Pop Hommes 30-44 ans en 2008;2008;8.55
01163;Population;Pop Hommes 30-44 ans en 2008;2008;187.074051267942
01165;Population;Pop Hommes 30-44 ans en 2008;2008;139.936507936508
01166;Population;Pop Hommes 30-44 ans en 2008;2008;227.358630272837
01167;Population;Pop Hommes 30-44 ans en 2008;2008;77
01169;Population;Pop Hommes 30-44 ans en 2008;2008;79
01170;Population;Pop Hommes 30-44 ans en 2008;2008;106
01171;Population;Pop Hommes 30-44 ans en 2008;2008;103
01173;Population;Pop Hommes 30-44 ans en 2008;2008;1310.94941688857
01174;Population;Pop Hommes 30-44 ans en 2008;2008;12.7037037037037
01175;Population;Pop Hommes 30-44 ans en 2008;2008;73.6056338028169
01177;Population;Pop Hommes 30-44 ans en 2008;2008;21.2531645569621
01179;Population;Pop Hommes 30-44 ans en 2008;2008;191.469194312796
01180;Population;Pop Hommes 30-44 ans en 2008;2008;65.1624361871337
01181;Population;Pop Hommes 30-44 ans en 2008;2008;147.158675411856
01183;Population;Pop Hommes 30-44 ans en 2008;2008;136.258445945946
01184;Population;Pop Hommes 30-44 ans en 2008;2008;89.9922380336353
01185;Population;Pop Hommes 30-44 ans en 2008;2008;475.635791466737
01187;Population;Pop Hommes 30-44 ans en 2008;2008;62.9592030880781
01188;Population;Pop Hommes 30-44 ans en 2008;2008;66.8070175438597
01189;Population;Pop Hommes 30-44 ans en 2008;2008;118.557034220532
01190;Population;Pop Hommes 30-44 ans en 2008;2008;10.0909090909092
01191;Population;Pop Hommes 30-44 ans en 2008;2008;19
01192;Population;Pop Hommes 30-44 ans en 2008;2008;308.753289723041
01193;Population;Pop Hommes 30-44 ans en 2008;2008;18.4356435643564
01194;Population;Pop Hommes 30-44 ans en 2008;2008;587.598723975823
01195;Population;Pop Hommes 30-44 ans en 2008;2008;151.548386165381
01196;Population;Pop Hommes 30-44 ans en 2008;2008;128.360725720383
01197;Population;Pop Hommes 30-44 ans en 2008;2008;26.4110931948732
01198;Population;Pop Hommes 30-44 ans en 2008;2008;27
01199;Population;Pop Hommes 30-44 ans en 2008;2008;218
01200;Population;Pop Hommes 30-44 ans en 2008;2008;19.3921568627451
01202;Population;Pop Hommes 30-44 ans en 2008;2008;702.236962951258
01203;Population;Pop Hommes 30-44 ans en 2008;2008;130.710580492412
01204;Population;Pop Hommes 30-44 ans en 2008;2008;85.8923766816143
01206;Population;Pop Hommes 30-44 ans en 2008;2008;36.7109375
01207;Population;Pop Hommes 30-44 ans en 2008;2008;39.7288135593221
01208;Population;Pop Hommes 30-44 ans en 2008;2008;15.8108108108109
01209;Population;Pop Hommes 30-44 ans en 2008;2008;63.8941398865785
01210;Population;Pop Hommes 30-44 ans en 2008;2008;25
01211;Population;Pop Hommes 30-44 ans en 2008;2008;149
01212;Population;Pop Hommes 30-44 ans en 2008;2008;78.3573180101709
01213;Population;Pop Hommes 30-44 ans en 2008;2008;160
01214;Population;Pop Hommes 30-44 ans en 2008;2008;16.7320261437909
01215;Population;Pop Hommes 30-44 ans en 2008;2008;14
01216;Population;Pop Hommes 30-44 ans en 2008;2008;82.3082896695871
01219;Population;Pop Hommes 30-44 ans en 2008;2008;16.972972972973
01224;Population;Pop Hommes 30-44 ans en 2008;2008;297.210496730087
