01001;Population;Pop Femmes 15-29 ans en 2013;2013;43.2666666666667
01002;Population;Pop Femmes 15-29 ans en 2013;2013;18.1538461538462
01004;Population;Pop Femmes 15-29 ans en 2013;2013;1449.99012703506
01005;Population;Pop Femmes 15-29 ans en 2013;2013;119.166151945645
01006;Population;Pop Femmes 15-29 ans en 2013;2013;7.71428571428571
01007;Population;Pop Femmes 15-29 ans en 2013;2013;206.514408079675
01008;Population;Pop Femmes 15-29 ans en 2013;2013;63
01009;Population;Pop Femmes 15-29 ans en 2013;2013;21
01010;Population;Pop Femmes 15-29 ans en 2013;2013;79.8091674462113
01011;Population;Pop Femmes 15-29 ans en 2013;2013;27.6311688311687
01012;Population;Pop Femmes 15-29 ans en 2013;2013;13.1254019292604
01013;Population;Pop Femmes 15-29 ans en 2013;2013;8.8875
01014;Population;Pop Femmes 15-29 ans en 2013;2013;225.696959808988
01015;Population;Pop Femmes 15-29 ans en 2013;2013;36
01016;Population;Pop Femmes 15-29 ans en 2013;2013;33.9337748344371
01017;Population;Pop Femmes 15-29 ans en 2013;2013;37.0878859857481
01019;Population;Pop Femmes 15-29 ans en 2013;2013;0.875
01021;Population;Pop Femmes 15-29 ans en 2013;2013;112
01022;Population;Pop Femmes 15-29 ans en 2013;2013;66.9648640500961
01023;Population;Pop Femmes 15-29 ans en 2013;2013;3.14074676636673
01024;Population;Pop Femmes 15-29 ans en 2013;2013;264.154340836013
01025;Population;Pop Femmes 15-29 ans en 2013;2013;277.36564526145
01026;Population;Pop Femmes 15-29 ans en 2013;2013;79.5730995577673
01027;Population;Pop Femmes 15-29 ans en 2013;2013;223.151515151515
01028;Population;Pop Femmes 15-29 ans en 2013;2013;53.7487437185929
01029;Population;Pop Femmes 15-29 ans en 2013;2013;47.1431456109968
01030;Population;Pop Femmes 15-29 ans en 2013;2013;80.0857787810383
01031;Population;Pop Femmes 15-29 ans en 2013;2013;345.412046350864
01032;Population;Pop Femmes 15-29 ans en 2013;2013;295
01033;Population;Pop Femmes 15-29 ans en 2013;2013;1456.09541306953
